case,tensor_id,pos,size_bytes
case_058,1000000672,DDR,4096
case_058,1000000673,L1,4096
case_058,1000000674,DDR,4096
case_058,1000000675,L1,4096
case_058,1000000676,DDR,4096
case_058,1000000677,L1,4096
case_058,1000000678,DDR,4096
case_058,1000000679,L1,4096
case_058,1000000680,DDR,4096
case_058,1000000681,L1,4096
case_058,1000000682,DDR,4096
case_058,1000000683,L1,4096
case_058,1000000684,DDR,4096
case_058,1000000685,L1,4096
case_058,1000000686,DDR,4096
case_058,1000000687,L1,4096
case_058,1000000688,DDR,4096
case_058,1000000689,L1,4096
case_058,1000000690,DDR,4096
case_058,1000000691,L1,4096
case_058,1000000692,DDR,4096
case_058,1000000693,L1,4096
case_058,1000000694,DDR,4096
case_058,1000000695,L1,4096
case_058,1000000696,DDR,4096
case_058,1000000697,L1,4096
case_058,1000000698,DDR,4096
case_058,1000000699,L1,4096
case_058,1000000700,DDR,4096
case_058,1000000701,L1,4096
case_058,1000000702,DDR,4096
case_058,1000000703,L1,4096
case_058,1000000704,DDR,4096
case_058,1000000705,L1,4096
case_058,1000000706,DDR,4096
case_058,1000000707,L1,4096
case_058,1000000708,DDR,4096
case_058,1000000709,L1,4096
case_058,1000000710,DDR,4096
case_058,1000000711,L1,4096
case_058,1000000712,DDR,4096
case_058,1000000713,L1,4096
case_058,1000000714,DDR,4096
case_058,1000000715,L1,4096
case_058,1000000716,DDR,4096
case_058,1000000717,L1,4096
case_058,1000000718,DDR,4096
case_058,1000000719,L1,4096
case_058,1000000720,DDR,4096
case_058,1000000721,L1,4096
case_058,1000000722,DDR,4096
case_058,1000000723,L1,4096
case_058,1000000724,DDR,4096
case_058,1000000725,L1,4096
case_058,1000000726,DDR,4096
case_058,1000000727,L1,4096
case_058,1000000728,DDR,4096
case_058,1000000729,L1,4096
case_058,1000000730,DDR,4096
case_058,1000000731,L1,4096
case_058,1000000732,DDR,4096
case_058,1000000733,L1,4096
case_058,1000000734,DDR,4096
case_058,1000000735,L1,4096
case_058,1000000736,DDR,4096
case_058,1000000737,L1,4096
case_058,1000000738,DDR,4096
case_058,1000000739,L1,4096
case_058,1000000740,DDR,4096
case_058,1000000741,L1,4096
case_058,1000000742,DDR,4096
case_058,1000000743,L1,4096
case_058,1000000744,DDR,4096
case_058,1000000745,L1,4096
case_058,1000000746,DDR,4096
case_058,1000000747,L1,4096
case_058,1000000748,DDR,4096
case_058,1000000749,L1,4096
case_058,1000000750,DDR,4096
case_058,1000000751,L1,4096
case_058,1000000752,DDR,4096
case_058,1000000753,L1,4096
case_058,1000000754,DDR,4096
case_058,1000000755,L1,4096
case_058,1000000756,DDR,4096
case_058,1000000757,L1,4096
case_058,1000000758,DDR,4096
case_058,1000000759,L1,4096
case_058,1000000760,DDR,4096
case_058,1000000761,L1,4096
case_058,1000000762,DDR,4096
case_058,1000000763,L1,4096
case_058,1000000764,DDR,4096
case_058,1000000765,L1,4096
case_058,1000000766,DDR,4096
case_058,1000000767,L1,4096
case_058,1000000768,DDR,4096
case_058,1000000769,L1,4096
case_058,1000000770,DDR,4096
case_058,1000000771,L1,4096
case_058,1000000772,DDR,4096
case_058,1000000773,L1,4096
case_058,1000000774,DDR,4096
case_058,1000000775,L1,4096
case_058,1000000776,DDR,4096
case_058,1000000777,L1,4096
case_058,1000000778,DDR,4096
case_058,1000000779,L1,4096
case_058,1000000780,DDR,4096
case_058,1000000781,L1,4096
case_058,1000000782,DDR,4096
case_058,1000000783,L1,4096
case_058,1000000784,DDR,4096
case_058,1000000785,L1,4096
case_058,1000000786,DDR,4096
case_058,1000000787,L1,4096
case_058,1000000788,DDR,4096
case_058,1000000789,L1,4096
case_058,1000000790,DDR,4096
case_058,1000000791,L1,4096
case_058,1000000792,DDR,4096
case_058,1000000793,L1,4096
case_058,1000000794,DDR,4096
case_058,1000000795,L1,4096
case_058,1000000796,DDR,4096
case_058,1000000797,L1,4096
case_058,1000000798,DDR,4096
case_058,1000000799,L1,4096
case_058,1000000800,DDR,4096
case_058,1000000801,L1,4096
case_058,1000000802,DDR,4096
case_058,1000000803,L1,4096
case_058,1000000804,DDR,4096
case_058,1000000805,L1,4096
case_058,1000000806,DDR,4096
case_058,1000000807,L1,4096
case_058,1000000808,DDR,4096
case_058,1000000809,L1,4096
case_058,1000000810,DDR,4096
case_058,1000000811,L1,4096
case_058,1000000812,DDR,4096
case_058,1000000813,L1,4096
case_058,1000000814,DDR,4096
case_058,1000000815,L1,4096
case_058,1000000816,DDR,4096
case_058,1000000817,L1,4096
case_058,1000000818,DDR,4096
case_058,1000000819,L1,4096
case_058,1000000820,DDR,4096
case_058,1000000821,L1,4096
case_058,1000000822,DDR,4096
case_058,1000000823,L1,4096
case_058,1000000824,DDR,4096
case_058,1000000825,L1,4096
case_058,1000000826,DDR,4096
case_058,1000000827,L1,4096
case_058,1000000828,DDR,4096
case_058,1000000829,L1,4096
case_058,1000000830,DDR,4096
case_058,1000000831,L1,4096
case_058,1000000832,DDR,4096
case_058,1000000833,L1,4096
case_058,1000000834,DDR,4096
case_058,1000000835,L1,4096
case_058,1000000836,DDR,4096
case_058,1000000837,L1,4096
case_058,1000000838,DDR,4096
case_058,1000000839,L1,4096
case_058,1000000840,DDR,4096
case_058,1000000841,L1,4096
case_058,1000000842,DDR,4096
case_058,1000000843,L1,4096
case_058,1000000844,DDR,4096
case_058,1000000845,L1,4096
case_058,1000000846,DDR,4096
case_058,1000000847,L1,4096
case_058,1000000848,DDR,4096
case_058,1000000849,L1,4096
case_058,1000000850,DDR,4096
case_058,1000000851,L1,4096
case_058,1000000852,DDR,4096
case_058,1000000853,L1,4096
case_058,1000000854,DDR,4096
case_058,1000000855,L1,4096
case_058,1000000856,DDR,4096
case_058,1000000857,L1,4096
case_058,1000000858,DDR,4096
case_058,1000000859,L1,4096
case_058,1000000860,DDR,4096
case_058,1000000861,L1,4096
case_058,1000000862,DDR,4096
case_058,1000000863,L1,4096
case_058,1000000864,DDR,4096
case_058,1000000865,L1,4096
case_058,1000000866,DDR,4096
case_058,1000000867,L1,4096
case_058,1000000868,DDR,4096
case_058,1000000869,L1,4096
case_058,1000000870,DDR,4096
case_058,1000000871,L1,4096
case_058,1000000872,DDR,4096
case_058,1000000873,L1,4096
case_058,1000000874,DDR,4096
case_058,1000000875,L1,4096
case_058,1000000876,DDR,4096
case_058,1000000877,L1,4096
case_058,1000000878,DDR,4096
case_058,1000000879,L1,4096
case_058,1000000880,DDR,4096
case_058,1000000881,L1,4096
case_058,1000000882,DDR,4096
case_058,1000000883,L1,4096
case_058,1000000884,DDR,4096
case_058,1000000885,L1,4096
case_058,1000000886,DDR,4096
case_058,1000000887,L1,4096
case_058,1000000888,DDR,4096
case_058,1000000889,L1,4096
case_058,1000000890,DDR,4096
case_058,1000000891,L1,4096
case_058,1000000892,DDR,4096
case_058,1000000893,L1,4096
case_058,1000000894,DDR,4096
case_058,1000000895,L1,4096
case_058,1000000896,DDR,4096
case_058,1000000897,L1,4096
case_058,1000000898,DDR,4096
case_058,1000000899,L1,4096
case_058,1000000900,DDR,4096
case_058,1000000901,L1,4096
case_058,1000000902,DDR,4096
case_058,1000000903,L1,4096
case_058,1000000904,DDR,4096
case_058,1000000905,L1,4096
case_058,1000000906,DDR,4096
case_058,1000000907,L1,4096
case_058,1000000908,DDR,4096
case_058,1000000909,L1,4096
case_058,1000000910,DDR,4096
case_058,1000000911,L1,4096
case_058,1000000912,DDR,4096
case_058,1000000913,L1,4096
case_058,1000000914,DDR,4096
case_058,1000000915,L1,4096
case_058,1000000916,DDR,4096
case_058,1000000917,L1,4096
case_058,1000000918,DDR,4096
case_058,1000000919,L1,4096
case_058,1000000920,DDR,4096
case_058,1000000921,L1,4096
case_058,1000000922,DDR,4096
case_058,1000000923,L1,4096
case_058,1000000924,DDR,4096
case_058,1000000925,L1,4096
case_058,1000000926,DDR,4096
case_058,1000000927,L1,4096
case_058,1000000928,DDR,4096
case_058,1000000929,L1,4096
case_058,1000000930,DDR,4096
case_058,1000000931,L1,4096
case_058,1000000932,DDR,4096
case_058,1000000933,L1,4096
case_058,1000000934,DDR,4096
case_058,1000000935,L1,4096
case_058,1000000936,DDR,4096
case_058,1000000937,L1,4096
case_058,1000000938,DDR,4096
case_058,1000000939,L1,4096
case_058,1000000940,DDR,4096
case_058,1000000941,L1,4096
case_058,1000000942,DDR,4096
case_058,1000000943,L1,4096
case_058,1000000944,DDR,4096
case_058,1000000945,L1,4096
case_058,1000000946,DDR,4096
case_058,1000000947,L1,4096
case_058,1000000948,DDR,4096
case_058,1000000949,L1,4096
case_058,1000000950,DDR,4096
case_058,1000000951,L1,4096
case_058,1000000952,DDR,4096
case_058,1000000953,L1,4096
case_058,1000000954,DDR,4096
case_058,1000000955,L1,4096
case_058,1000000956,DDR,4096
case_058,1000000957,L1,4096
case_058,1000000958,DDR,4096
case_058,1000000959,L1,4096
case_058,1000000960,DDR,4096
case_058,1000000961,L1,4096
case_058,1000000962,DDR,4096
case_058,1000000963,L1,4096
case_058,1000000964,DDR,4096
case_058,1000000965,L1,4096
case_058,1000000966,DDR,4096
case_058,1000000967,L1,4096
case_058,1000000968,DDR,4096
case_058,1000000969,L1,4096
case_058,1000000970,DDR,4096
case_058,1000000971,L1,4096
case_058,1000000972,DDR,4096
case_058,1000000973,L1,4096
case_058,1000000974,DDR,4096
case_058,1000000975,L1,4096
case_058,1000000976,DDR,4096
case_058,1000000977,L1,4096
case_058,1000000978,DDR,4096
case_058,1000000979,L1,4096
case_058,1000000980,DDR,4096
case_058,1000000981,L1,4096
case_058,1000000982,DDR,4096
case_058,1000000983,L1,4096
case_058,1000000984,DDR,4096
case_058,1000000985,L1,4096
case_058,1000000986,DDR,4096
case_058,1000000987,L1,4096
case_058,1000000988,DDR,4096
case_058,1000000989,L1,4096
case_058,1000000990,DDR,8192
case_058,1000000991,L1,8192
case_058,1000000992,DDR,8192
case_058,1000000993,L1,8192
case_058,1000000994,DDR,8192
case_058,1000000995,L1,8192
case_058,1000000996,DDR,8192
case_058,1000000997,L1,8192
case_058,1000000998,DDR,8192
case_058,1000000999,L1,8192
case_058,1000001000,DDR,8192
case_058,1000001001,L1,8192
case_058,1000001002,DDR,8192
case_058,1000001003,L1,8192
case_058,1000001004,DDR,8192
case_058,1000001005,L1,8192
case_058,1000001006,DDR,8192
case_058,1000001007,L1,8192
case_058,1000001008,DDR,8192
case_058,1000001009,L1,8192
case_058,1000001010,DDR,8192
case_058,1000001011,L1,8192
case_058,1000001012,DDR,8192
case_058,1000001013,L1,8192
case_058,1000001014,DDR,8192
case_058,1000001015,L1,8192
case_058,1000001016,DDR,8192
case_058,1000001017,L1,8192
case_058,1000001018,DDR,8192
case_058,1000001019,L1,8192
case_058,1000001020,DDR,8192
case_058,1000001021,L1,8192
case_058,1000001022,DDR,8192
case_058,1000001023,L1,8192
case_058,1000001024,DDR,8192
case_058,1000001025,L1,8192
case_058,1000001026,DDR,8192
case_058,1000001027,L1,8192
case_058,1000001028,DDR,8192
case_058,1000001029,L1,8192
case_058,1000001030,DDR,8192
case_058,1000001031,L1,8192
case_058,1000001032,DDR,8192
case_058,1000001033,L1,8192
case_058,1000001034,DDR,8192
case_058,1000001035,L1,8192
case_058,1000001036,DDR,8192
case_058,1000001037,L1,8192
case_058,1000001038,DDR,8192
case_058,1000001039,L1,8192
case_058,1000001040,DDR,8192
case_058,1000001041,L1,8192
case_058,1000001042,DDR,8192
case_058,1000001043,L1,8192
case_058,1000001044,DDR,8192
case_058,1000001045,L1,8192
case_058,1000001046,DDR,8192
case_058,1000001047,L1,8192
case_058,1000001048,DDR,8192
case_058,1000001049,L1,8192
case_058,1000001050,DDR,8192
case_058,1000001051,L1,8192
case_058,1000001052,DDR,8192
case_058,1000001053,L1,8192
case_058,1000001054,DDR,8192
case_058,1000001055,L1,8192
case_058,1000001056,DDR,8192
case_058,1000001057,L1,8192
case_058,1000001058,DDR,8192
case_058,1000001059,L1,8192
case_058,1000001060,DDR,8192
case_058,1000001061,L1,8192
case_058,1000001062,DDR,8192
case_058,1000001063,L1,8192
case_058,1000001064,DDR,8192
case_058,1000001065,L1,8192
case_058,1000001066,DDR,8192
case_058,1000001067,L1,8192
case_058,1000001068,DDR,8192
case_058,1000001069,L1,8192
case_058,1000001070,DDR,8192
case_058,1000001071,L1,8192
case_058,1000001072,DDR,8192
case_058,1000001073,L1,8192
case_058,1000001074,DDR,8192
case_058,1000001075,L1,8192
case_058,1000001076,DDR,8192
case_058,1000001077,L1,8192
case_058,1000001078,DDR,8192
case_058,1000001079,L1,8192
case_058,1000001080,DDR,8192
case_058,1000001081,L1,8192
case_058,1000001082,DDR,8192
case_058,1000001083,L1,8192
case_058,1000001084,DDR,8192
case_058,1000001085,L1,8192
case_058,1000001086,DDR,8192
case_058,1000001087,L1,8192
case_058,1000001088,DDR,8192
case_058,1000001089,L1,8192
case_058,1000001090,DDR,8192
case_058,1000001091,L1,8192
case_058,1000001092,DDR,8192
case_058,1000001093,L1,8192
case_058,1000001094,DDR,8192
case_058,1000001095,L1,8192
case_058,1000001096,DDR,8192
case_058,1000001097,L1,8192
case_058,1000001098,DDR,8192
case_058,1000001099,L1,8192
case_058,1000001100,DDR,8192
case_058,1000001101,L1,8192
case_058,1000001102,DDR,8192
case_058,1000001103,L1,8192
case_058,1000001104,DDR,8192
case_058,1000001105,L1,8192
case_058,1000001106,DDR,8192
case_058,1000001107,L1,8192
case_058,1000001108,DDR,8192
case_058,1000001109,L1,8192
case_058,1000001110,DDR,8192
case_058,1000001111,L1,8192
case_058,1000001112,DDR,8192
case_058,1000001113,L1,8192
case_058,1000001114,DDR,8192
case_058,1000001115,L1,8192
case_058,1000001116,DDR,8192
case_058,1000001117,L1,8192
case_058,1000001118,DDR,8192
case_058,1000001119,L1,8192
case_058,1000001120,DDR,8192
case_058,1000001121,L1,8192
case_058,1000001122,DDR,8192
case_058,1000001123,L1,8192
case_058,1000001124,DDR,8192
case_058,1000001125,L1,8192
case_058,1000001126,DDR,8192
case_058,1000001127,L1,8192
case_058,1000001128,DDR,8192
case_058,1000001129,L1,8192
case_058,1000001130,DDR,8192
case_058,1000001131,L1,8192
case_058,1000001132,DDR,8192
case_058,1000001133,L1,8192
case_058,1000001134,DDR,8192
case_058,1000001135,L1,8192
case_058,1000001136,DDR,8192
case_058,1000001137,L1,8192
case_058,1000001138,DDR,8192
case_058,1000001139,L1,8192
case_058,1000001140,DDR,8192
case_058,1000001141,L1,8192
case_058,1000001142,DDR,8192
case_058,1000001143,L1,8192
case_058,1000001144,DDR,8192
case_058,1000001145,L1,8192
case_058,1000001146,DDR,8192
case_058,1000001147,L1,8192
case_058,1000001148,DDR,8192
case_058,1000001149,L1,8192
case_058,1000001150,DDR,8192
case_058,1000001151,L1,8192
case_058,1000001152,DDR,8192
case_058,1000001153,L1,8192
case_058,1000001154,DDR,8192
case_058,1000001155,L1,8192
case_058,1000001156,DDR,8192
case_058,1000001157,L1,8192
case_058,1000001158,DDR,8192
case_058,1000001159,L1,8192
case_058,1000001160,DDR,8192
case_058,1000001161,L1,8192
case_058,1000001162,DDR,8192
case_058,1000001163,L1,8192
case_058,1000001164,DDR,8192
case_058,1000001165,L1,8192
case_058,1000001166,DDR,8192
case_058,1000001167,L1,8192
case_058,1000001168,DDR,8192
case_058,1000001169,L1,8192
case_058,1000001170,DDR,8192
case_058,1000001171,L1,8192
case_058,1000001172,DDR,8192
case_058,1000001173,L1,8192
case_058,1000001174,DDR,8192
case_058,1000001175,L1,8192
case_058,1000001176,DDR,8192
case_058,1000001177,L1,8192
case_058,1000001178,DDR,8192
case_058,1000001179,L1,8192
case_058,1000001180,DDR,8192
case_058,1000001181,L1,8192
case_058,1000001182,DDR,8192
case_058,1000001183,L1,8192
case_058,1000001184,DDR,8192
case_058,1000001185,L1,8192
case_058,1000001186,DDR,8192
case_058,1000001187,L1,8192
case_058,1000001188,DDR,8192
case_058,1000001189,L1,8192
case_058,1000001190,DDR,8192
case_058,1000001191,L1,8192
case_058,1000001192,DDR,8192
case_058,1000001193,L1,8192
case_058,1000001194,DDR,8192
case_058,1000001195,L1,8192
case_058,1000001196,DDR,8192
case_058,1000001197,L1,8192
case_058,1000001198,DDR,8192
case_058,1000001199,L1,8192
case_058,1000001200,DDR,8192
case_058,1000001201,L1,8192
case_058,1000001202,DDR,8192
case_058,1000001203,L1,8192
case_058,1000001204,DDR,8192
case_058,1000001205,L1,8192
case_058,1000001206,DDR,8192
case_058,1000001207,L1,8192
case_058,1000001208,DDR,8192
case_058,1000001209,L1,8192
case_058,1000001210,DDR,8192
case_058,1000001211,L1,8192
case_058,1000001212,DDR,8192
case_058,1000001213,L1,8192
case_058,1000001214,DDR,8192
case_058,1000001215,L1,8192
case_058,1000001216,DDR,8192
case_058,1000001217,L1,8192
case_058,1000001218,DDR,8192
case_058,1000001219,L1,8192
case_058,1000001220,DDR,8192
case_058,1000001221,L1,8192
case_058,1000001222,DDR,8192
case_058,1000001223,L1,8192
case_058,1000001224,DDR,8192
case_058,1000001225,L1,8192
case_058,1000001226,DDR,8192
case_058,1000001227,L1,8192
case_058,1000001228,DDR,8192
case_058,1000001229,L1,8192
case_058,1000001230,DDR,8192
case_058,1000001231,L1,8192
case_058,1000001232,DDR,8192
case_058,1000001233,L1,8192
case_058,1000001234,DDR,8192
case_058,1000001235,L1,8192
case_058,1000001236,DDR,8192
case_058,1000001237,L1,8192
case_058,1000001238,DDR,8192
case_058,1000001239,L1,8192
case_058,1000001240,DDR,8192
case_058,1000001241,L1,8192
case_058,1000001242,DDR,8192
case_058,1000001243,L1,8192
case_058,1000001244,DDR,8192
case_058,1000001245,L1,8192
case_058,1000001246,DDR,8192
case_058,1000001247,L1,8192
case_058,1000001248,DDR,8192
case_058,1000001249,L1,8192
case_058,1000001250,DDR,8192
case_058,1000001251,L1,8192
case_058,1000001252,DDR,8192
case_058,1000001253,L1,8192
case_058,1000001254,DDR,8192
case_058,1000001255,L1,8192
case_058,1000001256,DDR,8192
case_058,1000001257,L1,8192
case_058,1000001258,DDR,8192
case_058,1000001259,L1,8192
case_058,1000001260,DDR,8192
case_058,1000001261,L1,8192
case_058,1000001262,DDR,8192
case_058,1000001263,L1,8192
case_058,1000001264,DDR,8192
case_058,1000001265,L1,8192
case_058,1000001266,DDR,8192
case_058,1000001267,L1,8192
case_058,1000001268,DDR,8192
case_058,1000001269,L1,8192
case_058,1000001270,DDR,8192
case_058,1000001271,L1,8192
case_058,1000001272,DDR,8192
case_058,1000001273,L1,8192
case_058,1000001274,DDR,8192
case_058,1000001275,L1,8192
case_058,1000001276,DDR,8192
case_058,1000001277,L1,8192
case_058,1000001278,DDR,8192
case_058,1000001279,L1,8192
case_058,1000001280,DDR,8192
case_058,1000001281,L1,8192
case_058,1000001282,DDR,8192
case_058,1000001283,L1,8192
case_058,1000001284,DDR,8192
case_058,1000001285,L1,8192
case_058,1000001286,DDR,8192
case_058,1000001287,L1,8192
case_058,1000001288,DDR,8192
case_058,1000001289,L1,8192
case_058,1000001290,DDR,8192
case_058,1000001291,L1,8192
case_058,1000001292,DDR,8192
case_058,1000001293,L1,8192
case_058,1000001294,DDR,8192
case_058,1000001295,L1,8192
case_058,1000001296,DDR,8192
case_058,1000001297,L1,8192
case_058,1000001298,DDR,8192
case_058,1000001299,L1,8192
case_058,1000001300,DDR,8192
case_058,1000001301,L1,8192
case_058,1000001302,DDR,8192
case_058,1000001303,L1,8192
case_058,1000001304,DDR,8192
case_058,1000001305,L1,8192
case_058,1000001306,DDR,8192
case_058,1000001307,L1,8192
case_058,1000001308,DDR,8192
case_058,1000001309,L1,8192
case_058,1000001310,DDR,8192
case_058,1000001311,L1,8192
case_058,1000001312,DDR,8192
case_058,1000001313,L1,8192
case_058,1000001314,DDR,8192
case_058,1000001315,L1,8192
case_058,1000001316,DDR,8192
case_058,1000001317,L1,8192
case_058,1000001318,DDR,8192
case_058,1000001319,L1,8192
case_058,1000001320,DDR,8192
case_058,1000001321,L1,8192
case_058,1000001322,DDR,8192
case_058,1000001323,L1,8192
case_058,1000001324,DDR,8192
case_058,1000001325,L1,8192
case_058,1000001326,DDR,8192
case_058,1000001327,L1,8192
case_058,1000001328,DDR,8192
case_058,1000001329,L1,8192
case_058,1000001330,DDR,8192
case_058,1000001331,L1,8192
case_058,1000001332,DDR,8192
case_058,1000001333,L1,8192
case_058,1000001334,DDR,8192
case_058,1000001335,L1,8192
case_058,1000001336,DDR,8192
case_058,1000001337,L1,8192
case_058,1000001338,DDR,8192
case_058,1000001339,L1,8192
case_058,1000001340,DDR,8192
case_058,1000001341,L1,8192
case_058,1000001342,DDR,8192
case_058,1000001343,L1,8192
case_058,1000001344,DDR,8192
case_058,1000001345,L1,8192
case_058,1000001346,DDR,8192
case_058,1000001347,L1,8192
case_058,1000001348,DDR,8192
case_058,1000001349,L1,8192
case_058,1000001350,DDR,8192
case_058,1000001351,L1,8192
case_058,1000001352,DDR,8192
case_058,1000001353,L1,8192
case_058,1000001354,DDR,8192
case_058,1000001355,L1,8192
case_058,1000001356,DDR,8192
case_058,1000001357,L1,8192
case_058,1000001358,DDR,8192
case_058,1000001359,L1,8192
case_058,1000001360,DDR,8192
case_058,1000001361,L1,8192
case_058,1000001362,DDR,8192
case_058,1000001363,L1,8192
case_058,1000001364,DDR,8192
case_058,1000001365,L1,8192
case_058,1000001366,DDR,8192
case_058,1000001367,L1,8192
case_058,1000001368,DDR,8192
case_058,1000001369,L1,8192
case_058,1000001370,DDR,8192
case_058,1000001371,L1,8192
case_058,1000001372,DDR,8192
case_058,1000001373,L1,8192
case_058,1000001374,DDR,8192
case_058,1000001375,L1,8192
